"","work","collection"
"106","1837_154_Бахтурин К.А._Стихотворения Константина Бахтурина","nlr"
"107","1837_154_Бахтурин К.А._Стихотворения Константина Бахтурина","rsl"
"108","1837_154_Бахтурин К.А._Стихотворения Константина Бахтурина","rozanov"
"109","1837_154_Бахтурин К.А._Стихотворения Константина Бахтурина","us_harvard"
"110","1837_155_Бернет Е._Стихи Е. Бернета","nlr"
"111","1837_155_Бернет Е._Стихи Е. Бернета","rsl"
"112","1837_155_Бернет Е._Стихи Е. Бернета","rozanov"
"113","1837_155_Бернет Е._Стихи Е. Бернета","fi_sl"
"114","1837_155_Бернет Е._Стихи Е. Бернета","spbgu"
"115","1837_156_Бороздна И.П._Поэтические очерки Украины, Одессы и Крыма: Письма в стихах к гр. В.П. З[авадскому], Ивана Бороздны","nlr"
"116","1837_156_Бороздна И.П._Поэтические очерки Украины, Одессы и Крыма: Письма в стихах к гр. В.П. З[авадскому], Ивана Бороздны","rsl"
"117","1837_156_Бороздна И.П._Поэтические очерки Украины, Одессы и Крыма: Письма в стихах к гр. В.П. З[авадскому], Ивана Бороздны","rozanov"
"118","1837_156_Бороздна И.П._Поэтические очерки Украины, Одессы и Крыма: Письма в стихах к гр. В.П. З[авадскому], Ивана Бороздны","us_harvard"
"119","1837_156_Бороздна И.П._Поэтические очерки Украины, Одессы и Крыма: Письма в стихах к гр. В.П. З[авадскому], Ивана Бороздны","cz_slk"
"120","1837_156_Бороздна И.П._Поэтические очерки Украины, Одессы и Крыма: Письма в стихах к гр. В.П. З[авадскому], Ивана Бороздны","fi_sl"
"121","1837_156_Бороздна И.П._Поэтические очерки Украины, Одессы и Крыма: Письма в стихах к гр. В.П. З[авадскому], Ивана Бороздны","spbgu"
"122","1837_157_Бутырский Н.И._И моя доля в сонетах. В 2 ч. Соч. Бутырского","nlr"
"123","1837_157_Бутырский Н.И._И моя доля в сонетах. В 2 ч. Соч. Бутырского","rsl"
"124","1837_157_Бутырский Н.И._И моя доля в сонетах. В 2 ч. Соч. Бутырского","rozanov"
